sport,slate_date,game_id,player_id,player,team,opponent,market,projection,projection_lower_80,projection_upper_80,residual_standard_deviation,model_name,validation_mae,batting_order,position,expected_plate_appearances,days_rest,source_file
MLB,2026-07-21,824652,691718,Pete Crow-Armstrong,Chicago Cubs,Detroit Tigers,hitter_hits_runs_rbis,2.022,0.12,4.724,1.947,extra_trees,1.5067,1.0,CF,4.552,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,665019,Kody Clemens,Minnesota Twins,Cleveland Guardians,hitter_hits_runs_rbis,2.019,0.116,4.72,1.947,extra_trees,1.5067,7.0,2B,3.9277,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,682985,Riley Greene,Detroit Tigers,Chicago Cubs,hitter_hits_runs_rbis,2.017,0.114,4.718,1.947,extra_trees,1.5067,5.0,LF,4.1724,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,678246,Miguel Vargas,Chicago White Sox,Texas Rangers,hitter_hits_runs_rbis,2.001,0.099,4.702,1.947,extra_trees,1.5067,3.0,3B,4.3614,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,656811,Ryan O'Hearn,Pittsburgh Pirates,New York Yankees,hitter_hits_runs_rbis,2.0,0.098,4.701,1.947,extra_trees,1.5067,6.0,1B,4.1879,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,696100,Hunter Goodman,Colorado Rockies,Washington Nationals,hitter_hits_runs_rbis,1.998,0.095,4.699,1.947,extra_trees,1.5067,3.0,C,4.0344,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,676391,Ernie Clement,Toronto Blue Jays,Tampa Bay Rays,hitter_hits_runs_rbis,1.997,0.094,4.698,1.947,extra_trees,1.5067,3.0,2B,4.3862,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,650402,Gleyber Torres,Detroit Tigers,Chicago Cubs,hitter_hits_runs_rbis,1.995,0.093,4.696,1.947,extra_trees,1.5067,1.0,2B,4.0164,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,695600,Carter Jensen,Kansas City Royals,San Francisco Giants,hitter_hits_runs_rbis,1.991,0.088,4.692,1.947,extra_trees,1.5067,1.0,C,4.5349,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,663968,Jake Mangum,Pittsburgh Pirates,New York Yankees,hitter_hits_runs_rbis,1.99,0.088,4.691,1.947,extra_trees,1.5067,1.0,LF,4.075,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,682928,CJ Abrams,Washington Nationals,Colorado Rockies,hitter_hits_runs_rbis,1.985,0.083,4.686,1.947,extra_trees,1.5067,4.0,SS,4.5336,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,543807,George Springer,Toronto Blue Jays,Tampa Bay Rays,hitter_hits_runs_rbis,1.985,0.082,4.686,1.947,extra_trees,1.5067,4.0,DH,4.2741,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,671056,Iván Herrera,St. Louis Cardinals,Los Angeles Angels,hitter_hits_runs_rbis,1.985,0.083,4.686,1.947,extra_trees,1.5067,2.0,C,4.6149,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,664983,Jake McCarthy,Colorado Rockies,Washington Nationals,hitter_hits_runs_rbis,1.982,0.079,4.683,1.947,extra_trees,1.5067,1.0,LF,4.1048,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,663586,Austin Riley,Atlanta Braves,San Diego Padres,hitter_hits_runs_rbis,1.981,0.078,4.682,1.947,extra_trees,1.5067,4.0,3B,4.1101,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,669065,Kyle Stowers,Miami Marlins,Houston Astros,hitter_hits_runs_rbis,1.978,0.075,4.679,1.947,extra_trees,1.5067,2.0,1B,3.9474,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,624413,Pete Alonso,Baltimore Orioles,Boston Red Sox,hitter_hits_runs_rbis,1.97,0.068,4.671,1.947,extra_trees,1.5067,3.0,1B,4.6173,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,669477,Casey Schmitt,San Francisco Giants,Kansas City Royals,hitter_hits_runs_rbis,1.969,0.066,4.67,1.947,extra_trees,1.5067,3.0,3B,4.3635,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,695506,Jac Caglianone,Kansas City Royals,San Francisco Giants,hitter_hits_runs_rbis,1.964,0.062,4.665,1.947,extra_trees,1.5067,3.0,RF,4.0366,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,695734,Daylen Lile,Washington Nationals,Colorado Rockies,hitter_hits_runs_rbis,1.963,0.06,4.664,1.947,extra_trees,1.5067,6.0,LF,4.0165,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,700250,Ben Rice,New York Yankees,Pittsburgh Pirates,hitter_hits_runs_rbis,1.962,0.059,4.663,1.947,extra_trees,1.5067,2.0,DH,4.1147,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,665161,Jeremy Peña,Houston Astros,Miami Marlins,hitter_hits_runs_rbis,1.953,0.05,4.654,1.947,extra_trees,1.5067,1.0,SS,4.2307,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,805779,Jacob Wilson,Athletics,Arizona Diamondbacks,hitter_hits_runs_rbis,1.943,0.04,4.644,1.947,extra_trees,1.5067,1.0,SS,4.4133,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,665487,Fernando Tatis Jr.,San Diego Padres,Atlanta Braves,hitter_hits_runs_rbis,1.941,0.038,4.642,1.947,extra_trees,1.5067,1.0,RF,4.4268,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,672695,Geraldo Perdomo,Arizona Diamondbacks,Athletics,hitter_hits_runs_rbis,1.94,0.038,4.642,1.947,extra_trees,1.5067,2.0,SS,4.27,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,678554,Curtis Mead,Washington Nationals,Colorado Rockies,hitter_hits_runs_rbis,1.932,0.029,4.633,1.947,extra_trees,1.5067,5.0,3B,4.0376,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,683953,Travis Bazzana,Cleveland Guardians,Minnesota Twins,hitter_hits_runs_rbis,1.932,0.029,4.633,1.947,extra_trees,1.5067,6.0,2B,4.5496,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,677800,Wilyer Abreu,Boston Red Sox,Baltimore Orioles,hitter_hits_runs_rbis,1.93,0.028,4.632,1.947,extra_trees,1.5067,3.0,RF,4.258,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,803011,Sam Antonacci,Chicago White Sox,Texas Rangers,hitter_hits_runs_rbis,1.929,0.027,4.63,1.947,extra_trees,1.5067,1.0,LF,4.4352,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,802139,JJ Wetherholt,St. Louis Cardinals,Los Angeles Angels,hitter_hits_runs_rbis,1.924,0.022,4.625,1.947,extra_trees,1.5067,1.0,2B,4.6285,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,665489,Vladimir Guerrero Jr.,Toronto Blue Jays,Tampa Bay Rays,hitter_hits_runs_rbis,1.922,0.02,4.624,1.947,extra_trees,1.5067,2.0,1B,4.2684,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,572233,Christian Walker,Houston Astros,Miami Marlins,hitter_hits_runs_rbis,1.921,0.019,4.623,1.947,extra_trees,1.5067,6.0,1B,3.5622,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,800050,Chase DeLauter,Cleveland Guardians,Minnesota Twins,hitter_hits_runs_rbis,1.917,0.014,4.618,1.947,extra_trees,1.5067,3.0,DH,4.3533,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,808982,Jung Hoo Lee,San Francisco Giants,Kansas City Royals,hitter_hits_runs_rbis,1.917,0.014,4.618,1.947,extra_trees,1.5067,6.0,RF,4.01,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,694192,Jackson Chourio,Milwaukee Brewers,New York Mets,hitter_hits_runs_rbis,1.916,0.014,4.617,1.947,extra_trees,1.5067,1.0,LF,4.5021,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,691023,Jordan Walker,St. Louis Cardinals,Los Angeles Angels,hitter_hits_runs_rbis,1.914,0.012,4.615,1.947,extra_trees,1.5067,4.0,RF,4.4136,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,683737,Michael Busch,Chicago Cubs,Detroit Tigers,hitter_hits_runs_rbis,1.912,0.009,4.613,1.947,extra_trees,1.5067,5.0,1B,4.5449,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,673548,Seiya Suzuki,Chicago Cubs,Detroit Tigers,hitter_hits_runs_rbis,1.909,0.007,4.611,1.947,extra_trees,1.5067,2.0,DH,4.4795,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,805999,A.J. Ewing,New York Mets,Milwaukee Brewers,hitter_hits_runs_rbis,1.907,0.004,4.608,1.947,extra_trees,1.5067,1.0,LF,4.4702,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,695578,James Wood,Washington Nationals,Colorado Rockies,hitter_hits_runs_rbis,1.905,0.003,4.606,1.947,extra_trees,1.5067,1.0,RF,4.8086,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,605141,Mookie Betts,Los Angeles Dodgers,Philadelphia Phillies,hitter_hits_runs_rbis,1.905,0.002,4.606,1.947,extra_trees,1.5067,5.0,SS,4.2956,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,664034,Ty France,San Diego Padres,Atlanta Braves,hitter_hits_runs_rbis,1.9,0.0,4.601,1.947,extra_trees,1.5067,4.0,1B,4.1576,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,686469,Vinnie Pasquantino,Kansas City Royals,San Francisco Giants,hitter_hits_runs_rbis,1.899,0.0,4.6,1.947,extra_trees,1.5067,5.0,1B,4.1848,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,647304,Josh Naylor,Seattle Mariners,Cincinnati Reds,hitter_hits_runs_rbis,1.897,0.0,4.598,1.947,extra_trees,1.5067,5.0,1B,4.2217,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,808959,Munetaka Murakami,Chicago White Sox,Texas Rangers,hitter_hits_runs_rbis,1.89,0.0,4.591,1.947,extra_trees,1.5067,2.0,1B,4.3256,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,621439,Byron Buxton,Minnesota Twins,Cleveland Guardians,hitter_hits_runs_rbis,1.887,0.0,4.588,1.947,extra_trees,1.5067,2.0,CF,3.9195,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,668709,JJ Bleday,Cincinnati Reds,Seattle Mariners,hitter_hits_runs_rbis,1.88,0.0,4.581,1.947,extra_trees,1.5067,3.0,LF,4.2079,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,575929,Willson Contreras,Boston Red Sox,Baltimore Orioles,hitter_hits_runs_rbis,1.879,0.0,4.58,1.947,extra_trees,1.5067,4.0,1B,3.9161,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,694671,Wyatt Langford,Texas Rangers,Chicago White Sox,hitter_hits_runs_rbis,1.878,0.0,4.579,1.947,extra_trees,1.5067,1.0,DH,4.4167,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,608324,Alex Bregman,Chicago Cubs,Detroit Tigers,hitter_hits_runs_rbis,1.876,0.0,4.577,1.947,extra_trees,1.5067,3.0,3B,4.5963,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,691458,Blaze Jordan,St. Louis Cardinals,Los Angeles Angels,hitter_hits_runs_rbis,1.871,0.0,4.573,1.947,extra_trees,1.5067,8.0,3B,3.03,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,805367,Chase Meidroth,Chicago White Sox,Texas Rangers,hitter_hits_runs_rbis,1.87,0.0,4.571,1.947,extra_trees,1.5067,7.0,2B,3.8096,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,678011,Anthony Seigler,Boston Red Sox,Baltimore Orioles,hitter_hits_runs_rbis,1.865,0.0,4.566,1.947,extra_trees,1.5067,1.0,2B,4.2746,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,672515,Gabriel Moreno,Arizona Diamondbacks,Athletics,hitter_hits_runs_rbis,1.864,0.0,4.565,1.947,extra_trees,1.5067,3.0,C,4.19,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,666018,Jonathan Aranda,Tampa Bay Rays,Toronto Blue Jays,hitter_hits_runs_rbis,1.86,0.0,4.562,1.947,extra_trees,1.5067,2.0,1B,3.9973,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,521692,Salvador Perez,Kansas City Royals,San Francisco Giants,hitter_hits_runs_rbis,1.856,0.0,4.557,1.947,extra_trees,1.5067,4.0,DH,4.2009,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,665862,Jazz Chisholm Jr.,New York Yankees,Pittsburgh Pirates,hitter_hits_runs_rbis,1.852,0.0,4.553,1.947,extra_trees,1.5067,6.0,2B,3.8595,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,682829,Elly De La Cruz,Cincinnati Reds,Seattle Mariners,hitter_hits_runs_rbis,1.851,0.0,4.552,1.947,extra_trees,1.5067,1.0,SS,4.575,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,680777,Ryan Jeffers,Minnesota Twins,Cleveland Guardians,hitter_hits_runs_rbis,1.847,0.0,4.548,1.947,extra_trees,1.5067,3.0,C,3.97,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,691016,Tyler Soderstrom,Athletics,Arizona Diamondbacks,hitter_hits_runs_rbis,1.847,0.0,4.548,1.947,extra_trees,1.5067,2.0,DH,4.0795,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,668930,Brice Turang,Milwaukee Brewers,New York Mets,hitter_hits_runs_rbis,1.845,0.0,4.547,1.947,extra_trees,1.5067,2.0,2B,4.4928,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,607043,Brandon Nimmo,Texas Rangers,Chicago White Sox,hitter_hits_runs_rbis,1.843,0.0,4.544,1.947,extra_trees,1.5067,4.0,RF,4.2232,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,681082,Bryson Stott,Philadelphia Phillies,Los Angeles Dodgers,hitter_hits_runs_rbis,1.843,0.0,4.544,1.947,extra_trees,1.5067,9.0,2B,3.8747,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,621020,Dansby Swanson,Chicago Cubs,Detroit Tigers,hitter_hits_runs_rbis,1.841,0.0,4.543,1.947,extra_trees,1.5067,8.0,SS,3.945,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,596019,Francisco Lindor,New York Mets,Milwaukee Brewers,hitter_hits_runs_rbis,1.841,0.0,4.542,1.947,extra_trees,1.5067,4.0,SS,4.0945,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,571448,Nolan Arenado,Arizona Diamondbacks,Athletics,hitter_hits_runs_rbis,1.833,0.0,4.534,1.947,extra_trees,1.5067,6.0,3B,4.0023,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,641355,Cody Bellinger,New York Yankees,Pittsburgh Pirates,hitter_hits_runs_rbis,1.832,0.0,4.533,1.947,extra_trees,1.5067,4.0,LF,3.9531,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,805347,Jim Jarvis,Atlanta Braves,San Diego Padres,hitter_hits_runs_rbis,1.832,0.0,4.533,1.947,extra_trees,1.5067,9.0,SS,3.7957,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,681715,Heriberto Hernández,Miami Marlins,Houston Astros,hitter_hits_runs_rbis,1.83,0.0,4.531,1.947,extra_trees,1.5067,3.0,LF,4.063,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,543760,Marcus Semien,New York Mets,Milwaukee Brewers,hitter_hits_runs_rbis,1.829,0.0,4.531,1.947,extra_trees,1.5067,8.0,2B,4.1576,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,663728,Cal Raleigh,Seattle Mariners,Cincinnati Reds,hitter_hits_runs_rbis,1.826,0.0,4.527,1.947,extra_trees,1.5067,4.0,C,4.3509,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,641487,J.P. Crawford,Seattle Mariners,Cincinnati Reds,hitter_hits_runs_rbis,1.821,0.0,4.523,1.947,extra_trees,1.5067,1.0,SS,4.5012,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,680776,Jarren Duran,Boston Red Sox,Baltimore Orioles,hitter_hits_runs_rbis,1.819,0.0,4.52,1.947,extra_trees,1.5067,7.0,LF,3.8987,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,592518,Manny Machado,San Diego Padres,Atlanta Braves,hitter_hits_runs_rbis,1.813,0.0,4.514,1.947,extra_trees,1.5067,3.0,3B,4.3012,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,668227,Randy Arozarena,Seattle Mariners,Cincinnati Reds,hitter_hits_runs_rbis,1.813,0.0,4.515,1.947,extra_trees,1.5067,2.0,LF,4.3716,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,702332,Caleb Durbin,Boston Red Sox,Baltimore Orioles,hitter_hits_runs_rbis,1.808,0.0,4.509,1.947,extra_trees,1.5067,5.0,3B,4.0948,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,677587,Brayan Rocchio,Cleveland Guardians,Minnesota Twins,hitter_hits_runs_rbis,1.804,0.0,4.505,1.947,extra_trees,1.5067,2.0,SS,4.2573,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,608348,Carson Kelly,Chicago Cubs,Detroit Tigers,hitter_hits_runs_rbis,1.804,0.0,4.505,1.947,extra_trees,1.5067,4.0,C,3.6223,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,593428,Xander Bogaerts,San Diego Padres,Atlanta Braves,hitter_hits_runs_rbis,1.799,0.0,4.5,1.947,extra_trees,1.5067,8.0,SS,4.3521,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,502671,Paul Goldschmidt,New York Yankees,Pittsburgh Pirates,hitter_hits_runs_rbis,1.797,0.0,4.498,1.947,extra_trees,1.5067,3.0,1B,3.6818,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,691720,Kyle Karros,Colorado Rockies,Washington Nationals,hitter_hits_runs_rbis,1.795,0.0,4.497,1.947,extra_trees,1.5067,6.0,3B,3.9879,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,687263,Zach Neto,Los Angeles Angels,St. Louis Cardinals,hitter_hits_runs_rbis,1.794,0.0,4.495,1.947,extra_trees,1.5067,1.0,SS,4.318,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,683002,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,hitter_hits_runs_rbis,1.782,0.0,4.483,1.947,extra_trees,1.5067,1.0,SS,4.666,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,802415,Chandler Simpson,Tampa Bay Rays,Toronto Blue Jays,hitter_hits_runs_rbis,1.779,0.0,4.48,1.947,extra_trees,1.5067,6.0,LF,3.8657,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,605137,Josh Bell,Minnesota Twins,Cleveland Guardians,hitter_hits_runs_rbis,1.774,0.0,4.475,1.947,extra_trees,1.5067,4.0,DH,4.028,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,553993,Eugenio Suárez,Cincinnati Reds,Seattle Mariners,hitter_hits_runs_rbis,1.768,0.0,4.469,1.947,extra_trees,1.5067,4.0,3B,3.8944,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,679529,Spencer Torkelson,Detroit Tigers,Chicago Cubs,hitter_hits_runs_rbis,1.768,0.0,4.469,1.947,extra_trees,1.5067,6.0,1B,3.9838,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,702284,Cole Young,Seattle Mariners,Cincinnati Reds,hitter_hits_runs_rbis,1.759,0.0,4.461,1.947,extra_trees,1.5067,6.0,2B,3.8301,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,694249,Cole Carrigg,Colorado Rockies,Washington Nationals,hitter_hits_runs_rbis,1.758,0.0,4.459,1.947,extra_trees,1.5067,2.0,CF,3.3688,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,666160,Mickey Moniak,Colorado Rockies,Washington Nationals,hitter_hits_runs_rbis,1.754,0.0,4.456,1.947,extra_trees,1.5067,7.0,DH,3.7854,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,673357,Luis Robert Jr.,New York Mets,Milwaukee Brewers,hitter_hits_runs_rbis,1.749,0.0,4.45,1.947,extra_trees,1.5067,6.0,CF,4.016,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,694384,Nolan Schanuel,Los Angeles Angels,St. Louis Cardinals,hitter_hits_runs_rbis,1.743,0.0,4.444,1.947,extra_trees,1.5067,3.0,1B,4.2221,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,696285,Jacob Young,Washington Nationals,Colorado Rockies,hitter_hits_runs_rbis,1.739,0.0,4.44,1.947,extra_trees,1.5067,9.0,CF,3.9487,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,666176,Jo Adell,Los Angeles Angels,St. Louis Cardinals,hitter_hits_runs_rbis,1.738,0.0,4.439,1.947,extra_trees,1.5067,6.0,RF,4.0,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,657041,Lane Thomas,Kansas City Royals,San Francisco Giants,hitter_hits_runs_rbis,1.736,0.0,4.437,1.947,extra_trees,1.5067,2.0,CF,4.0551,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,624585,Jorge Soler,Los Angeles Angels,St. Louis Cardinals,hitter_hits_runs_rbis,1.734,0.0,4.435,1.947,extra_trees,1.5067,4.0,DH,4.0959,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,686475,Tyler Tolbert,Kansas City Royals,San Francisco Giants,hitter_hits_runs_rbis,1.733,0.0,4.435,1.947,extra_trees,1.5067,9.0,SS,2.3714,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,663656,Kyle Tucker,Los Angeles Dodgers,Philadelphia Phillies,hitter_hits_runs_rbis,1.732,0.0,4.433,1.947,extra_trees,1.5067,6.0,RF,4.0783,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,676475,Alec Burleson,St. Louis Cardinals,Los Angeles Angels,hitter_hits_runs_rbis,1.731,0.0,4.433,1.947,extra_trees,1.5067,3.0,1B,4.279,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,650489,Willi Castro,Colorado Rockies,Washington Nationals,hitter_hits_runs_rbis,1.724,0.0,4.425,1.947,extra_trees,1.5067,4.0,2B,3.6214,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,660688,Keibert Ruiz,Washington Nationals,Colorado Rockies,hitter_hits_runs_rbis,1.722,0.0,4.423,1.947,extra_trees,1.5067,7.0,C,3.165,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,669003,Garrett Mitchell,Milwaukee Brewers,New York Mets,hitter_hits_runs_rbis,1.719,0.0,4.42,1.947,extra_trees,1.5067,5.0,CF,4.0867,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,545121,Ildemaro Vargas,Arizona Diamondbacks,Athletics,hitter_hits_runs_rbis,1.714,0.0,4.416,1.947,extra_trees,1.5067,5.0,2B,2.9463,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,664774,LaMonte Wade Jr.,Houston Astros,Miami Marlins,hitter_hits_runs_rbis,1.713,0.0,4.414,1.947,extra_trees,1.5067,5.0,LF,3.68,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,545361,Mike Trout,Los Angeles Angels,St. Louis Cardinals,hitter_hits_runs_rbis,1.712,0.0,4.413,1.947,extra_trees,1.5067,2.0,CF,4.3549,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,677649,Ezequiel Duran,Texas Rangers,Chicago White Sox,hitter_hits_runs_rbis,1.707,0.0,4.408,1.947,extra_trees,1.5067,6.0,SS,3.8173,1.0,outputs/hitters/today_hitter_projections.csv
